"x_value"
2.008829000000000065e+02
2.009653000000000134e+02
2.012204999999999870e+02
2.013081999999999994e+02
2.015781000000000063e+02
2.016702999999999975e+02
2.019532000000000096e+02
2.020484999999999900e+02
2.021436999999999955e+02
2.022389000000000010e+02
2.023342000000000098e+02
2.024293999999999869e+02
2.025245999999999924e+02
2.026199000000000012e+02
2.027151000000000067e+02
2.028103000000000122e+02
2.029054999999999893e+02
2.030007999999999981e+02
2.030960000000000036e+02
2.031912000000000091e+02
2.032864999999999895e+02
2.033816999999999950e+02
2.034769000000000005e+02
2.035722000000000094e+02
2.036673999999999864e+02
2.037625999999999920e+02
2.038583000000000141e+02
2.039543999999999926e+02
2.040509999999999877e+02
2.041482000000000028e+02
2.042459000000000060e+02
2.043439999999999941e+02
2.044423999999999921e+02
2.045413000000000068e+02
2.046402999999999963e+02
2.047395999999999958e+02
2.048388999999999953e+02
2.049381999999999948e+02
2.050374999999999943e+02
2.051366999999999905e+02
2.052359999999999900e+02
2.053352999999999895e+02
2.054345999999999890e+02
2.055338999999999885e+02
2.056331999999999880e+02
2.057324999999999875e+02
2.058317999999999870e+02
2.059310000000000116e+02
2.060303000000000111e+02
2.061296000000000106e+02
2.062295000000000016e+02
2.063297000000000025e+02
2.064301000000000101e+02
2.065301000000000045e+02
2.066297999999999888e+02
2.067288000000000068e+02
2.068269999999999982e+02
2.070203999999999951e+02
2.071156000000000006e+02
2.072094999999999914e+02
2.073024000000000058e+02
2.073939000000000021e+02
2.074841999999999871e+02
2.076605999999999881e+02
2.077467000000000041e+02
2.079952000000000112e+02
2.080746000000000038e+02
2.083009999999999877e+02
2.083725000000000023e+02
2.085749000000000137e+02
2.086383999999999901e+02
2.088179000000000087e+02
2.088740999999999985e+02
2.090318000000000040e+02
2.090807000000000073e+02
2.092168000000000063e+02
2.092584999999999980e+02
2.093733000000000004e+02
2.094113999999999862e+02
2.095392999999999972e+02
2.095862999999999943e+02
2.097390000000000043e+02
2.097934999999999945e+02
2.098489999999999895e+02
2.100166000000000111e+02
2.100701999999999998e+02
2.102161999999999864e+02
2.102599999999999909e+02
2.103776000000000010e+02
2.104130000000000109e+02
2.105055000000000121e+02
2.105322999999999922e+02
2.105981999999999914e+02
2.106423000000000059e+02
2.106520999999999901e+02
2.106666999999999916e+02
2.106665999999999883e+02
2.106514999999999986e+02
2.106416000000000111e+02
2.105970000000000084e+02
2.105773000000000081e+02
2.105032999999999959e+02
2.104737000000000080e+02
2.103702999999999861e+02
2.103309000000000140e+02
2.101980000000000075e+02
2.101493000000000109e+02
2.100099999999999909e+02
2.099651000000000067e+02
2.098404999999999916e+02
2.098051000000000101e+02
2.097189999999999941e+02
2.096958999999999946e+02
2.096482000000000028e+02
2.096384999999999934e+02
2.096093999999999937e+02
2.095997000000000128e+02
2.095788000000000011e+02
2.095704000000000065e+02
2.095728000000000009e+02
2.095882000000000005e+02
2.096134000000000128e+02
2.096392999999999915e+02
2.096682000000000130e+02
2.096970000000000027e+02
2.097258999999999958e+02
2.097691000000000088e+02
2.097980000000000018e+02
2.098267999999999915e+02
2.098701000000000079e+02
2.098988999999999976e+02
2.099277999999999906e+02
2.099711000000000070e+02
2.099996999999999900e+02
2.100311000000000092e+02
2.100622999999999934e+02
2.100935000000000059e+02
2.101245999999999867e+02
2.101713000000000022e+02
2.101868000000000052e+02
2.102372000000000014e+02
2.102538999999999874e+02
2.102929000000000030e+02
2.103371999999999957e+02
2.103920999999999992e+02
2.104550000000000125e+02
2.105180000000000007e+02
2.106124000000000080e+02
2.106437999999999988e+02
2.107341999999999871e+02
2.107643999999999949e+02
2.108548000000000116e+02
2.108848999999999876e+02
2.109753000000000043e+02
2.110055000000000121e+02
2.110959000000000003e+02
2.111260000000000048e+02
2.112163999999999930e+02
2.112466000000000008e+02
2.113369999999999891e+02
2.113670999999999935e+02
2.114519999999999982e+02
2.114766999999999939e+02
2.115543999999999869e+02
2.115860000000000127e+02
2.116865999999999985e+02
2.117232999999999947e+02
2.118422999999999945e+02
2.119291000000000054e+02
2.119779000000000053e+02
2.121356000000000108e+02
2.121901000000000010e+02
2.123679999999999950e+02
2.125032999999999959e+02
2.125757000000000119e+02
2.127991000000000099e+02
2.129567000000000121e+02
2.131285000000000025e+02
2.133095999999999890e+02
2.134018000000000086e+02
2.134925000000000068e+02
2.135036000000000058e+02
2.134553999999999974e+02
2.134713999999999885e+02
2.134867999999999881e+02
2.134996999999999900e+02
2.135036000000000058e+02
2.135074999999999932e+02
2.135117999999999938e+02
2.135168999999999926e+02
2.135229999999999961e+02
2.135304999999999893e+02
2.135347999999999900e+02
2.135450999999999908e+02
2.135511999999999944e+02
2.135634000000000015e+02
2.135713000000000079e+02
2.135791000000000111e+02
2.135826000000000136e+02
2.136065000000000111e+02
2.136186999999999898e+02
2.136614999999999895e+02
2.136784000000000106e+02
2.137293999999999983e+02
2.137610999999999990e+02
2.137744999999999891e+02
2.138017000000000110e+02
2.138063999999999965e+02
2.138076000000000079e+02
2.138035000000000139e+02

