playerTransformPositions: x = 223.2457, z = 111.0819 
playerTransformPositions: x = 223.149, z = 111.0459 
playerTransformPositions: x = 223.0512, z = 111.0134 
playerTransformPositions: x = 222.9522, z = 110.9844 
playerTransformPositions: x = 222.8525, z = 110.9577 
playerTransformPositions: x = 222.7525, z = 110.9323 
playerTransformPositions: x = 222.6521, z = 110.9082 
playerTransformPositions: x = 222.5515, z = 110.8854 
playerTransformPositions: x = 222.4503, z = 110.8652 
playerTransformPositions: x = 222.348, z = 110.8477 
playerTransformPositions: x = 222.1424, z = 110.8202 
playerTransformPositions: x = 222.0387, z = 110.8102 
playerTransformPositions: x = 221.9347, z = 110.8034 
playerTransformPositions: x = 221.8306, z = 110.798 
playerTransformPositions: x = 221.7264, z = 110.7939 
playerTransformPositions: x = 221.6223, z = 110.7898 
playerTransformPositions: x = 221.5181, z = 110.7857 
playerTransformPositions: x = 221.4139, z = 110.7816 
playerTransformPositions: x = 221.1015, z = 110.7693 
playerTransformPositions: x = 220.9973, z = 110.7652 
playerTransformPositions: x = 220.8932, z = 110.7611 
playerTransformPositions: x = 220.789, z = 110.757 
playerTransformPositions: x = 220.6843, z = 110.7543 
playerTransformPositions: x = 220.5796, z = 110.7515 
playerTransformPositions: x = 220.3692, z = 110.746 
playerTransformPositions: x = 220.2636, z = 110.7433 
playerTransformPositions: x = 220.1575, z = 110.7405 
playerTransformPositions: x = 220.0514, z = 110.7377 
playerTransformPositions: x = 219.9454, z = 110.7349 
playerTransformPositions: x = 219.8393, z = 110.7322 
playerTransformPositions: x = 219.7332, z = 110.7294 
playerTransformPositions: x = 219.6272, z = 110.7266 
playerTransformPositions: x = 219.5211, z = 110.7238 
playerTransformPositions: x = 219.415, z = 110.721 
playerTransformPositions: x = 219.3089, z = 110.7183 
playerTransformPositions: x = 219.0968, z = 110.7127 
playerTransformPositions: x = 218.9903, z = 110.7099 
playerTransformPositions: x = 218.8834, z = 110.7071 
playerTransformPositions: x = 218.7761, z = 110.7043 
playerTransformPositions: x = 218.6687, z = 110.7015 
playerTransformPositions: x = 218.5611, z = 110.6987 
playerTransformPositions: x = 218.4531, z = 110.6958 
playerTransformPositions: x = 218.3451, z = 110.693 
playerTransformPositions: x = 218.2371, z = 110.6902 
playerTransformPositions: x = 218.1291, z = 110.6874 
playerTransformPositions: x = 218.0211, z = 110.6845 
playerTransformPositions: x = 217.9128, z = 110.6803 
playerTransformPositions: x = 217.8045, z = 110.676 
playerTransformPositions: x = 217.6963, z = 110.6703 
playerTransformPositions: x = 217.48, z = 110.6562 
playerTransformPositions: x = 217.3719, z = 110.6477 
playerTransformPositions: x = 217.2637, z = 110.6377 
playerTransformPositions: x = 217.1556, z = 110.6264 
playerTransformPositions: x = 217.0477, z = 110.6136 
playerTransformPositions: x = 216.9397, z = 110.5994 
playerTransformPositions: x = 216.8316, z = 110.5851 
playerTransformPositions: x = 216.7238, z = 110.5695 
playerTransformPositions: x = 216.6159, z = 110.5539 
playerTransformPositions: x = 216.5083, z = 110.5368 
playerTransformPositions: x = 216.4006, z = 110.5183 
playerTransformPositions: x = 216.2932, z = 110.4984 
playerTransformPositions: x = 216.1861, z = 110.4771 
playerTransformPositions: x = 216.0789, z = 110.4558 
playerTransformPositions: x = 215.9718, z = 110.4345 
playerTransformPositions: x = 215.8646, z = 110.4131 
playerTransformPositions: x = 215.7575, z = 110.3918 
playerTransformPositions: x = 215.6503, z = 110.3705 
playerTransformPositions: x = 215.5432, z = 110.3492 
playerTransformPositions: x = 215.436, z = 110.3279 
playerTransformPositions: x = 215.3289, z = 110.3066 
playerTransformPositions: x = 215.2217, z = 110.2853 
playerTransformPositions: x = 215.1146, z = 110.2639 
playerTransformPositions: x = 215.0074, z = 110.2426 
playerTransformPositions: x = 214.9003, z = 110.2213 
playerTransformPositions: x = 214.7923, z = 110.2028 
playerTransformPositions: x = 214.6842, z = 110.1856 
playerTransformPositions: x = 214.5755, z = 110.1722 
playerTransformPositions: x = 214.4665, z = 110.1621 
playerTransformPositions: x = 214.3572, z = 110.155 
playerTransformPositions: x = 214.2478, z = 110.1493 
playerTransformPositions: x = 214.1384, z = 110.145 
playerTransformPositions: x = 214.029, z = 110.1407 
playerTransformPositions: x = 213.9196, z = 110.1364 
playerTransformPositions: x = 213.8102, z = 110.1321 
playerTransformPositions: x = 213.5913, z = 110.1235 
playerTransformPositions: x = 213.4819, z = 110.1192 
playerTransformPositions: x = 213.3725, z = 110.1149 
playerTransformPositions: x = 213.263, z = 110.1106 
playerTransformPositions: x = 213.1536, z = 110.1063 
playerTransformPositions: x = 213.0442, z = 110.102 
playerTransformPositions: x = 212.8253, z = 110.0962 
playerTransformPositions: x = 212.7158, z = 110.0934 
playerTransformPositions: x = 212.4974, z = 110.0876 
playerTransformPositions: x = 212.1698, z = 110.079 
playerTransformPositions: x = 211.9518, z = 110.0762 
playerTransformPositions: x = 211.7345, z = 110.0733 
playerTransformPositions: x = 211.6261, z = 110.0719 
playerTransformPositions: x = 211.5181, z = 110.0691 
playerTransformPositions: x = 211.4101, z = 110.0663 
playerTransformPositions: x = 211.0861, z = 110.0578 
playerTransformPositions: x = 210.9781, z = 110.055 
playerTransformPositions: x = 210.8705, z = 110.0521 
playerTransformPositions: x = 210.7628, z = 110.0493 
playerTransformPositions: x = 210.6555, z = 110.0465 
playerTransformPositions: x = 210.5482, z = 110.0451 
playerTransformPositions: x = 210.4409, z = 110.0437 
playerTransformPositions: x = 210.2262, z = 110.0409 
playerTransformPositions: x = 210.1189, z = 110.0395 
playerTransformPositions: x = 210.0116, z = 110.0381 
playerTransformPositions: x = 209.6897, z = 110.0339 
playerTransformPositions: x = 209.5827, z = 110.0324 
playerTransformPositions: x = 209.4762, z = 110.0274 
playerTransformPositions: x = 209.3703, z = 110.0186 
playerTransformPositions: x = 209.2652, z = 110.0063 
playerTransformPositions: x = 209.1606, z = 109.9911 
playerTransformPositions: x = 209.056, z = 109.976 
playerTransformPositions: x = 208.9515, z = 109.9608 
playerTransformPositions: x = 208.8469, z = 109.9456 
playerTransformPositions: x = 208.7423, z = 109.9305 
playerTransformPositions: x = 208.6379, z = 109.9139 
playerTransformPositions: x = 208.431, z = 109.8756 
playerTransformPositions: x = 208.3281, z = 109.8537 
playerTransformPositions: x = 208.2261, z = 109.8282 
playerTransformPositions: x = 208.1253, z = 109.7993 
playerTransformPositions: x = 208.0253, z = 109.7682 
playerTransformPositions: x = 207.9256, z = 109.7362 
playerTransformPositions: x = 207.826, z = 109.7038 
playerTransformPositions: x = 207.7264, z = 109.6715 
playerTransformPositions: x = 207.6268, z = 109.6391 
playerTransformPositions: x = 207.5272, z = 109.6067 
playerTransformPositions: x = 207.4276, z = 109.5743 
playerTransformPositions: x = 207.3279, z = 109.542 
playerTransformPositions: x = 207.2283, z = 109.5096 
playerTransformPositions: x = 207.1287, z = 109.4772 
playerTransformPositions: x = 207.0291, z = 109.4449 
playerTransformPositions: x = 206.9295, z = 109.4125 
playerTransformPositions: x = 206.8299, z = 109.3801 
playerTransformPositions: x = 206.7303, z = 109.3478 
playerTransformPositions: x = 206.6307, z = 109.3154 
playerTransformPositions: x = 206.5332, z = 109.2822 
playerTransformPositions: x = 206.5091, z = 109.2204 
playerTransformPositions: x = 206.4926, z = 109.193 
playerTransformPositions: x = 206.4825, z = 109.1755 
playerTransformPositions: x = 206.4755, z = 109.1637 
playerTransformPositions: x = 206.4701, z = 109.1546 
playerTransformPositions: x = 206.4613, z = 109.1404 
playerTransformPositions: x = 206.4534, z = 109.1282 
playerTransformPositions: x = 206.4456, z = 109.1166 
playerTransformPositions: x = 206.4417, z = 109.1108 
playerTransformPositions: x = 206.4377, z = 109.1051 
playerTransformPositions: x = 206.4336, z = 109.0994 
playerTransformPositions: x = 206.4294, z = 109.0937 
playerTransformPositions: x = 206.4252, z = 109.088 
playerTransformPositions: x = 206.421, z = 109.0824 
playerTransformPositions: x = 206.4167, z = 109.0768 
playerTransformPositions: x = 206.4125, z = 109.0713 
playerTransformPositions: x = 206.4081, z = 109.0658 
playerTransformPositions: x = 206.3945, z = 109.0491 
playerTransformPositions: x = 206.3846, z = 109.0376 
playerTransformPositions: x = 206.3742, z = 109.0259 
playerTransformPositions: x = 206.3635, z = 109.0142 
playerTransformPositions: x = 206.358, z = 109.0084 
playerTransformPositions: x = 206.3404, z = 108.9906 
playerTransformPositions: x = 206.3342, z = 108.9845 
playerTransformPositions: x = 206.3046, z = 108.9571 
playerTransformPositions: x = 206.2989, z = 108.9521 
playerTransformPositions: x = 206.2936, z = 108.9476 
playerTransformPositions: x = 206.281, z = 108.9368 
playerTransformPositions: x = 206.2773, z = 108.9338 
playerTransformPositions: x = 206.2675, z = 108.9258 
playerTransformPositions: x = 206.2645, z = 108.9234 
playerTransformPositions: x = 206.256, z = 108.9168 
playerTransformPositions: x = 206.2508, z = 108.9127 
playerTransformPositions: x = 206.2461, z = 108.9091 
playerTransformPositions: x = 206.242, z = 108.906 
playerTransformPositions: x = 206.2389, z = 108.9037 
playerTransformPositions: x = 206.2369, z = 108.9022 
playerTransformPositions: x = 206.2355, z = 108.9012 
playerTransformPositions: x = 206.2345, z = 108.9004 
playerTransformPositions: x = 206.2339, z = 108.9 
playerTransformPositions: x = 206.2337, z = 108.8998 
playerTransformPositions: x = 206.2342, z = 108.9002 
playerTransformPositions: x = 206.2351, z = 108.9009 
playerTransformPositions: x = 206.2374, z = 108.9026 
playerTransformPositions: x = 206.2383, z = 108.9033 
playerTransformPositions: x = 206.2409, z = 108.9054 
playerTransformPositions: x = 206.2441, z = 108.9079 
playerTransformPositions: x = 206.2501, z = 108.9128 
playerTransformPositions: x = 206.2523, z = 108.9146 
playerTransformPositions: x = 206.2591, z = 108.9202 
playerTransformPositions: x = 206.2614, z = 108.9221 
playerTransformPositions: x = 206.2684, z = 108.9282 
playerTransformPositions: x = 206.2708, z = 108.9302 
playerTransformPositions: x = 206.278, z = 108.9366 
playerTransformPositions: x = 206.2804, z = 108.9388 
playerTransformPositions: x = 206.2877, z = 108.9455 
playerTransformPositions: x = 206.2902, z = 108.9477 
playerTransformPositions: x = 206.2974, z = 108.9546 
playerTransformPositions: x = 206.2998, z = 108.9569 
playerTransformPositions: x = 206.307, z = 108.9639 
playerTransformPositions: x = 206.3094, z = 108.9663 
playerTransformPositions: x = 206.3158, z = 108.9727 
playerTransformPositions: x = 206.3178, z = 108.9748 
playerTransformPositions: x = 206.3235, z = 108.9806 
playerTransformPositions: x = 206.3254, z = 108.9825 
playerTransformPositions: x = 206.3307, z = 108.9882 
playerTransformPositions: x = 206.3325, z = 108.9901 
playerTransformPositions: x = 206.3379, z = 108.9959 
playerTransformPositions: x = 206.3397, z = 108.9979 
playerTransformPositions: x = 206.346, z = 109.0049 
playerTransformPositions: x = 206.3483, z = 109.0076 
playerTransformPositions: x = 206.3573, z = 109.0181 
playerTransformPositions: x = 206.369, z = 109.0325 
playerTransformPositions: x = 206.3736, z = 109.0384 
playerTransformPositions: x = 206.3923, z = 109.0645 
playerTransformPositions: x = 206.3994, z = 109.0777 
playerTransformPositions: x = 206.4289, z = 109.1332 
playerTransformPositions: x = 206.4407, z = 109.1578 
playerTransformPositions: x = 206.4816, z = 109.253 
playerTransformPositions: x = 206.4991, z = 109.2911 
playerTransformPositions: x = 206.5632, z = 109.424 
playerTransformPositions: x = 206.5886, z = 109.4746 
playerTransformPositions: x = 206.677, z = 109.6448 
playerTransformPositions: x = 206.7107, z = 109.7076 
playerTransformPositions: x = 206.8239, z = 109.9146 
playerTransformPositions: x = 206.8658, z = 109.9898 
playerTransformPositions: x = 206.998, z = 110.2364 
playerTransformPositions: x = 207.0865, z = 110.4188 
playerTransformPositions: x = 207.1273, z = 110.5139 
playerTransformPositions: x = 207.2376, z = 110.8075 
playerTransformPositions: x = 207.305, z = 111.0059 
playerTransformPositions: x = 207.3621, z = 111.2086 
playerTransformPositions: x = 207.4063, z = 111.4165 
playerTransformPositions: x = 207.4402, z = 111.6276 
playerTransformPositions: x = 207.4736, z = 111.8389 
playerTransformPositions: x = 207.5071, z = 112.0501 
playerTransformPositions: x = 207.5406, z = 112.2614 
playerTransformPositions: x = 207.574, z = 112.4726 
playerTransformPositions: x = 207.6075, z = 112.6838 
playerTransformPositions: x = 207.6409, z = 112.8951 
playerTransformPositions: x = 207.6744, z = 113.1063 
playerTransformPositions: x = 207.7078, z = 113.3176 
playerTransformPositions: x = 207.7413, z = 113.5288 
playerTransformPositions: x = 207.7748, z = 113.7401 
playerTransformPositions: x = 207.8082, z = 113.9513 
playerTransformPositions: x = 207.8417, z = 114.1626 
playerTransformPositions: x = 207.8751, z = 114.3738 
playerTransformPositions: x = 207.8993, z = 114.5856 
playerTransformPositions: x = 207.9105, z = 114.7981 
playerTransformPositions: x = 207.9068, z = 115.0103 
playerTransformPositions: x = 207.8885, z = 115.2207 
playerTransformPositions: x = 207.8557, z = 115.4282 
playerTransformPositions: x = 207.8086, z = 115.6318 
playerTransformPositions: x = 207.7477, z = 115.83 
playerTransformPositions: x = 207.7122, z = 115.9268 
playerTransformPositions: x = 207.5871, z = 116.2049 
playerTransformPositions: x = 207.4884, z = 116.38 
playerTransformPositions: x = 207.3775, z = 116.5467 
playerTransformPositions: x = 207.2543, z = 116.7049 
playerTransformPositions: x = 207.119, z = 116.8548 
playerTransformPositions: x = 206.9716, z = 116.9963 
playerTransformPositions: x = 206.8933, z = 117.0639 
playerTransformPositions: x = 206.7288, z = 117.1937 
playerTransformPositions: x = 206.5619, z = 117.3218 
playerTransformPositions: x = 206.3998, z = 117.456 
playerTransformPositions: x = 206.2452, z = 117.599 
playerTransformPositions: x = 206.1009, z = 117.7527 
playerTransformPositions: x = 205.9677, z = 117.9161 
playerTransformPositions: x = 205.8444, z = 118.0877 
playerTransformPositions: x = 205.727, z = 118.2634 
playerTransformPositions: x = 205.6119, z = 118.4406 
playerTransformPositions: x = 205.4968, z = 118.6179 
playerTransformPositions: x = 205.3818, z = 118.795 
playerTransformPositions: x = 205.2713, z = 118.9752 
playerTransformPositions: x = 205.1677, z = 119.1594 
playerTransformPositions: x = 205.0734, z = 119.3489 
playerTransformPositions: x = 204.9893, z = 119.5437 
playerTransformPositions: x = 204.9159, z = 119.7427 
playerTransformPositions: x = 204.8477, z = 119.9436 
playerTransformPositions: x = 204.7794, z = 120.1446 
playerTransformPositions: x = 204.7113, z = 120.3454 
playerTransformPositions: x = 204.6431, z = 120.5464 
playerTransformPositions: x = 204.5775, z = 120.7482 
playerTransformPositions: x = 204.5208, z = 120.9526 
playerTransformPositions: x = 204.4685, z = 121.1583 
playerTransformPositions: x = 204.4163, z = 121.364 
playerTransformPositions: x = 204.3641, z = 121.5697 
playerTransformPositions: x = 204.3118, z = 121.7754 
playerTransformPositions: x = 204.2596, z = 121.9811 
playerTransformPositions: x = 204.1812, z = 122.2896 
playerTransformPositions: x = 204.1551, z = 122.3924 
playerTransformPositions: x = 204.0768, z = 122.7009 
playerTransformPositions: x = 204.0506, z = 122.8038 
playerTransformPositions: x = 203.9682, z = 123.1113 
playerTransformPositions: x = 203.9408, z = 123.2138 
playerTransformPositions: x = 203.8584, z = 123.5213 
playerTransformPositions: x = 203.8309, z = 123.6238 
playerTransformPositions: x = 203.7485, z = 123.9313 
playerTransformPositions: x = 203.721, z = 124.0338 
playerTransformPositions: x = 203.6387, z = 124.3413 
playerTransformPositions: x = 203.6112, z = 124.4437 
playerTransformPositions: x = 203.5288, z = 124.7512 
playerTransformPositions: x = 203.5013, z = 124.8537 
playerTransformPositions: x = 203.4189, z = 125.1612 
playerTransformPositions: x = 203.3915, z = 125.2637 
playerTransformPositions: x = 203.3091, z = 125.5712 
playerTransformPositions: x = 203.2816, z = 125.6737 
playerTransformPositions: x = 203.1915, z = 125.979 
playerTransformPositions: x = 203.159, z = 126.08 
playerTransformPositions: x = 203.0477, z = 126.3777 
playerTransformPositions: x = 203.006, z = 126.475 
playerTransformPositions: x = 202.8685, z = 126.7591 
playerTransformPositions: x = 202.8186, z = 126.851 
playerTransformPositions: x = 202.6581, z = 127.1166 
playerTransformPositions: x = 202.6012, z = 127.2015 
playerTransformPositions: x = 202.4241, z = 127.443 
playerTransformPositions: x = 202.3014, z = 127.5925 
playerTransformPositions: x = 202.1765, z = 127.7325 
playerTransformPositions: x = 202.1133, z = 127.7988 
playerTransformPositions: x = 202.0498, z = 127.8627 
playerTransformPositions: x = 201.9857, z = 127.9241 
playerTransformPositions: x = 201.9213, z = 127.9832 
playerTransformPositions: x = 201.8564, z = 128.0397 
playerTransformPositions: x = 201.7911, z = 128.0939 
playerTransformPositions: x = 201.7253, z = 128.1456 
playerTransformPositions: x = 201.6591, z = 128.1949 
playerTransformPositions: x = 201.5925, z = 128.2418 
playerTransformPositions: x = 201.5255, z = 128.2863 
playerTransformPositions: x = 201.4579, z = 128.3283 
playerTransformPositions: x = 201.39, z = 128.3678 
playerTransformPositions: x = 201.3216, z = 128.405 
playerTransformPositions: x = 201.2528, z = 128.4397 
playerTransformPositions: x = 201.1836, z = 128.472 
playerTransformPositions: x = 201.1139, z = 128.5018 
playerTransformPositions: x = 201.0437, z = 128.5293 
playerTransformPositions: x = 200.973, z = 128.5543 
playerTransformPositions: x = 200.9017, z = 128.5769 
playerTransformPositions: x = 200.8298, z = 128.5972 
playerTransformPositions: x = 200.7573, z = 128.615 
playerTransformPositions: x = 200.6841, z = 128.6304 
playerTransformPositions: x = 200.6103, z = 128.6435 
playerTransformPositions: x = 200.5358, z = 128.6542 
playerTransformPositions: x = 200.4606, z = 128.6626 
playerTransformPositions: x = 200.3846, z = 128.6686 
playerTransformPositions: x = 200.3078, z = 128.6722 
playerTransformPositions: x = 200.2304, z = 128.6735 
playerTransformPositions: x = 200.1521, z = 128.6724 
playerTransformPositions: x = 200.0731, z = 128.669 
playerTransformPositions: x = 199.9934, z = 128.6633 
playerTransformPositions: x = 199.9129, z = 128.6551 
playerTransformPositions: x = 199.8316, z = 128.6447 
playerTransformPositions: x = 199.7496, z = 128.6319 
playerTransformPositions: x = 199.6669, z = 128.6167 
playerTransformPositions: x = 199.5834, z = 128.5992 
playerTransformPositions: x = 199.4996, z = 128.5792 
playerTransformPositions: x = 199.4162, z = 128.5568 
playerTransformPositions: x = 199.3341, z = 128.5323 
playerTransformPositions: x = 199.254, z = 128.5062 
playerTransformPositions: x = 199.1761, z = 128.4794 
playerTransformPositions: x = 199.1008, z = 128.4523 
playerTransformPositions: x = 199.0279, z = 128.4252 
playerTransformPositions: x = 198.9574, z = 128.3984 
playerTransformPositions: x = 198.8894, z = 128.372 
playerTransformPositions: x = 198.8238, z = 128.3462 
playerTransformPositions: x = 198.7606, z = 128.321 
playerTransformPositions: x = 198.6998, z = 128.2965 
playerTransformPositions: x = 198.6413, z = 128.2727 
playerTransformPositions: x = 198.5852, z = 128.2497 
playerTransformPositions: x = 198.5315, z = 128.2272 
playerTransformPositions: x = 198.4802, z = 128.2052 
playerTransformPositions: x = 198.4314, z = 128.183 
playerTransformPositions: x = 198.3814, z = 128.1587 
playerTransformPositions: x = 198.3293, z = 128.1331 
playerTransformPositions: x = 198.2749, z = 128.1064 
playerTransformPositions: x = 198.2184, z = 128.0786 
playerTransformPositions: x = 198.1597, z = 128.0498 
playerTransformPositions: x = 198.0987, z = 128.0198 
playerTransformPositions: x = 198.0356, z = 127.9887 
playerTransformPositions: x = 197.9702, z = 127.9565 
playerTransformPositions: x = 197.9026, z = 127.9232 
playerTransformPositions: x = 197.8328, z = 127.8888 
playerTransformPositions: x = 197.7608, z = 127.8534 
playerTransformPositions: x = 197.6866, z = 127.8168 
playerTransformPositions: x = 197.6102, z = 127.7791 
playerTransformPositions: x = 197.5315, z = 127.7404 
playerTransformPositions: x = 197.4507, z = 127.7005 
playerTransformPositions: x = 197.3676, z = 127.6596 
playerTransformPositions: x = 197.2823, z = 127.6175 
playerTransformPositions: x = 197.1966, z = 127.5753 
playerTransformPositions: x = 197.1076, z = 127.5314 
playerTransformPositions: x = 197.0153, z = 127.4859 
playerTransformPositions: x = 196.9218, z = 127.4398 
playerTransformPositions: x = 196.8283, z = 127.3937 
playerTransformPositions: x = 196.7348, z = 127.3476 
playerTransformPositions: x = 196.6413, z = 127.3014 
playerTransformPositions: x = 196.5478, z = 127.2553 
playerTransformPositions: x = 196.4543, z = 127.2092 
playerTransformPositions: x = 196.3602, z = 127.1644 
playerTransformPositions: x = 196.2661, z = 127.1195 
playerTransformPositions: x = 196.172, z = 127.0746 
playerTransformPositions: x = 196.0774, z = 127.031 
playerTransformPositions: x = 195.9816, z = 126.9898 
playerTransformPositions: x = 195.8853, z = 126.9499 
playerTransformPositions: x = 195.7885, z = 126.9113 
playerTransformPositions: x = 195.6917, z = 126.8727 
playerTransformPositions: x = 195.5943, z = 126.8353 
playerTransformPositions: x = 195.497, z = 126.7979 
playerTransformPositions: x = 195.3997, z = 126.7606 
playerTransformPositions: x = 195.3024, z = 126.7232 
playerTransformPositions: x = 195.205, z = 126.6859 
playerTransformPositions: x = 195.1077, z = 126.6485 
playerTransformPositions: x = 195.0104, z = 126.6111 
playerTransformPositions: x = 194.9131, z = 126.5738 
playerTransformPositions: x = 194.8158, z = 126.5364 
playerTransformPositions: x = 194.7185, z = 126.4991 
playerTransformPositions: x = 194.6211, z = 126.4617 
playerTransformPositions: x = 194.5238, z = 126.4244 
playerTransformPositions: x = 194.426, z = 126.3883 
playerTransformPositions: x = 194.3278, z = 126.3535 
playerTransformPositions: x = 194.229, z = 126.32 
playerTransformPositions: x = 191.2424, z = 125.3926 
playerTransformPositions: x = 191.1464, z = 125.3627 
playerTransformPositions: x = 191.054, z = 125.334 
playerTransformPositions: x = 190.8796, z = 125.2799 
playerTransformPositions: x = 190.7978, z = 125.2545 
playerTransformPositions: x = 190.7195, z = 125.2302 
playerTransformPositions: x = 190.6447, z = 125.2069 
playerTransformPositions: x = 190.5728, z = 125.1846 
playerTransformPositions: x = 190.5042, z = 125.1633 
playerTransformPositions: x = 190.4391, z = 125.1431 
playerTransformPositions: x = 190.3775, z = 125.124 
playerTransformPositions: x = 190.3195, z = 125.1059 
playerTransformPositions: x = 190.2649, z = 125.089 
playerTransformPositions: x = 190.214, z = 125.0732 
playerTransformPositions: x = 190.1665, z = 125.0585 
playerTransformPositions: x = 190.1227, z = 125.0448 
playerTransformPositions: x = 190.0823, z = 125.0323 
playerTransformPositions: x = 190.0455, z = 125.0209 
playerTransformPositions: x = 190.0122, z = 125.0106 
playerTransformPositions: x = 189.9825, z = 125.0013 
playerTransformPositions: x = 189.9563, z = 124.9932 
playerTransformPositions: x = 189.9337, z = 124.9862 
playerTransformPositions: x = 189.9146, z = 124.9802 
playerTransformPositions: x = 189.899, z = 124.9754 
playerTransformPositions: x = 189.887, z = 124.9717 
playerTransformPositions: x = 189.8785, z = 124.969 
playerTransformPositions: x = 189.8735, z = 124.9675 
playerTransformPositions: x = 189.8684, z = 124.9659 
playerTransformPositions: x = 189.8618, z = 124.9638 
playerTransformPositions: x = 189.8534, z = 124.9612 
playerTransformPositions: x = 189.8431, z = 124.958 
playerTransformPositions: x = 189.8304, z = 124.9541 
playerTransformPositions: x = 189.8153, z = 124.9494 
playerTransformPositions: x = 189.7976, z = 124.9439 
playerTransformPositions: x = 189.7768, z = 124.9374 
playerTransformPositions: x = 189.7531, z = 124.9301 
playerTransformPositions: x = 189.726, z = 124.9217 
playerTransformPositions: x = 189.6953, z = 124.9121 
playerTransformPositions: x = 189.6611, z = 124.9015 
playerTransformPositions: x = 189.6234, z = 124.8898 
playerTransformPositions: x = 189.5822, z = 124.877 
playerTransformPositions: x = 189.5374, z = 124.8631 
playerTransformPositions: x = 189.4891, z = 124.8481 
playerTransformPositions: x = 189.4373, z = 124.832 
playerTransformPositions: x = 189.3819, z = 124.8148 
playerTransformPositions: x = 189.323, z = 124.7965 
playerTransformPositions: x = 189.2605, z = 124.7771 
playerTransformPositions: x = 189.1945, z = 124.7566 
playerTransformPositions: x = 189.125, z = 124.7351 
playerTransformPositions: x = 189.0519, z = 124.7124 
playerTransformPositions: x = 188.9754, z = 124.6886 
playerTransformPositions: x = 188.8952, z = 124.6637 
playerTransformPositions: x = 188.8116, z = 124.6377 
playerTransformPositions: x = 188.7244, z = 124.6106 
playerTransformPositions: x = 188.6337, z = 124.5825 
playerTransformPositions: x = 188.5394, z = 124.5532 
playerTransformPositions: x = 188.5227, z = 124.5778 
playerTransformPositions: x = 188.5109, z = 124.5741 
playerTransformPositions: x = 188.4914, z = 124.5748 
playerTransformPositions: x = 188.4855, z = 124.573 
playerTransformPositions: x = 188.4833, z = 124.5758 
playerTransformPositions: x = 188.4785, z = 124.5743 
playerTransformPositions: x = 188.4768, z = 124.5766 
playerTransformPositions: x = 188.4759, z = 124.5779 
playerTransformPositions: x = 188.4751, z = 124.579 
playerTransformPositions: x = 188.4742, z = 124.5801 
playerTransformPositions: x = 188.4734, z = 124.5812 
playerTransformPositions: x = 188.4725, z = 124.5823 
playerTransformPositions: x = 188.4716, z = 124.5835 
playerTransformPositions: x = 188.4708, z = 124.5846 
playerTransformPositions: x = 188.4699, z = 124.5858 
playerTransformPositions: x = 188.469, z = 124.5869 
playerTransformPositions: x = 188.4678, z = 124.5882 
playerTransformPositions: x = 188.4665, z = 124.5891 
playerTransformPositions: x = 188.465, z = 124.5902 
playerTransformPositions: x = 188.4615, z = 124.5891 
playerTransformPositions: x = 188.4557, z = 124.5873 
playerTransformPositions: x = 188.4475, z = 124.5848 
playerTransformPositions: x = 188.4369, z = 124.5815 
playerTransformPositions: x = 188.424, z = 124.5775 
playerTransformPositions: x = 188.4088, z = 124.5727 
playerTransformPositions: x = 188.3911, z = 124.5673 
playerTransformPositions: x = 188.3712, z = 124.5611 
playerTransformPositions: x = 188.3488, z = 124.5541 
playerTransformPositions: x = 188.3242, z = 124.5465 
playerTransformPositions: x = 188.2971, z = 124.5381 
playerTransformPositions: x = 188.2677, z = 124.5289 
playerTransformPositions: x = 188.236, z = 124.5191 
playerTransformPositions: x = 188.2019, z = 124.5085 
playerTransformPositions: x = 186.0983, z = 123.8553 
playerTransformPositions: x = 186.0018, z = 123.8239 
playerTransformPositions: x = 185.3353, z = 123.6729 
playerTransformPositions: x = 185.2427, z = 123.6605 
playerTransformPositions: x = 185.1519, z = 123.6498 
playerTransformPositions: x = 184.8918, z = 123.6262 
playerTransformPositions: x = 184.6509, z = 123.6136 
playerTransformPositions: x = 184.5751, z = 123.6114 
playerTransformPositions: x = 184.3623, z = 123.6082 
playerTransformPositions: x = 184.2961, z = 123.6082 
playerTransformPositions: x = 184.1124, z = 123.6104 
playerTransformPositions: x = 184.0561, z = 123.6117 
playerTransformPositions: x = 183.9508, z = 123.6145 
playerTransformPositions: x = 183.8115, z = 123.6189 
playerTransformPositions: x = 183.7699, z = 123.6204 
playerTransformPositions: x = 183.442, z = 123.6316 
playerTransformPositions: x = 183.4426, z = 123.639 
playerTransformPositions: x = 183.4471, z = 123.6554 
playerTransformPositions: x = 183.4511, z = 123.6667 
playerTransformPositions: x = 183.4724, z = 123.7125 
playerTransformPositions: x = 183.4828, z = 123.7315 
playerTransformPositions: x = 183.5266, z = 123.7959 
playerTransformPositions: x = 183.5455, z = 123.8196 
playerTransformPositions: x = 183.617, z = 123.8938 
playerTransformPositions: x = 183.6457, z = 123.9194 
playerTransformPositions: x = 183.7463, z = 123.9988 
playerTransformPositions: x = 185.6902, z = 124.9168 
playerTransformPositions: x = 185.7629, z = 124.9467 
playerTransformPositions: x = 185.9064, z = 125.0026 
playerTransformPositions: x = 186.052, z = 125.051 
playerTransformPositions: x = 186.1263, z = 125.072 
playerTransformPositions: x = 186.3562, z = 125.1272 
playerTransformPositions: x = 186.4353, z = 125.1471 
